date,open,close,high,low,volume
2020-01-02,6.45,6.87,7.1,6.38,1229519.01
2020-01-03,6.78,7.06,7.35,6.78,1095853.23
2020-01-06,6.88,7.09,7.24,6.83,858089.99
2020-01-07,7.01,7.56,7.8,6.94,1053156.3
2020-01-08,7.44,7.57,7.81,7.3,882190.09
2020-01-09,7.72,7.46,7.73,7.36,633449.42
2020-01-10,7.4,7.09,7.42,7.07,674413.61
2020-01-13,7.06,7.19,7.21,6.81,563107.44
2020-01-14,7.18,6.88,7.24,6.87,576261.25
2020-01-15,6.89,7.05,7.17,6.85,474327.17
2020-01-16,7.0,7.1,7.13,6.92,350316.8
2020-01-17,7.03,7.01,7.15,6.93,327442.25
2020-01-20,6.8,6.31,6.8,6.31,670430.35
2020-01-21,6.14,6.1,6.38,6.08,396266.42
2020-01-22,6.13,6.3,6.35,6.13,362167.76
2020-01-23,6.2,6.02,6.37,5.84,385883.56
2020-02-03,5.42,5.42,5.42,5.42,28263.0
2020-02-04,4.88,5.32,5.34,4.88,523571.99
2020-02-05,5.31,5.55,5.66,5.25,480789.15
2020-02-06,5.58,5.83,5.84,5.56,480803.1
2020-02-07,5.83,6.04,6.08,5.72,553074.5
2020-02-10,6.03,5.99,6.17,5.93,387311.43
2020-02-11,6.0,5.85,6.03,5.74,338647.13
2020-02-12,5.85,6.13,6.17,5.76,450514.28
2020-02-13,6.3,6.15,6.34,6.05,575425.1
2020-02-14,6.05,6.1,6.18,5.96,383297.17
2020-02-17,6.13,6.71,6.71,6.05,677420.13
2020-02-18,6.7,6.91,7.2,6.56,943947.08
2020-02-19,6.7,6.61,6.91,6.6,644773.44
2020-02-20,6.58,6.85,6.92,6.57,593084.77
2020-02-21,6.82,7.04,7.16,6.77,756218.32
2020-02-24,7.08,7.1,7.16,6.95,667633.18
2020-02-25,6.82,6.94,6.98,6.53,648756.51
2020-02-26,6.85,6.96,7.26,6.78,757453.95
2020-02-27,7.09,6.78,7.17,6.73,488894.08
2020-02-28,6.3,6.1,6.49,6.1,549760.66
2020-03-02,6.08,6.29,6.38,6.05,340905.1
2020-03-03,6.45,6.55,6.72,6.38,520140.99
2020-03-04,6.49,6.54,6.65,6.41,304907.3
2020-03-05,6.69,6.52,6.7,6.42,340830.02
2020-03-06,6.43,6.51,6.68,6.38,383361.83
2020-03-09,6.37,6.0,6.47,6.0,421397.09
2020-03-10,5.8,6.18,6.2,5.8,337968.72
2020-03-11,6.23,6.08,6.38,6.07,303798.42
2020-03-12,5.93,5.9,6.05,5.84,224902.0
2020-03-13,5.58,5.79,5.9,5.41,303498.65
2020-03-16,5.9,5.39,5.94,5.32,315918.15
2020-03-17,5.43,5.44,5.58,5.17,235898.08
2020-03-18,5.5,5.25,5.57,5.22,231875.62
2020-03-19,5.24,5.38,5.44,5.21,236231.86
2020-03-20,5.47,5.5,5.51,5.31,198423.78
2020-03-23,5.35,5.19,5.4,5.15,189218.18
2020-03-24,5.28,5.43,5.51,5.23,283144.57
2020-03-25,5.55,5.51,5.59,5.44,248273.11
2020-03-26,5.45,5.37,5.53,5.36,193090.92
2020-03-27,5.45,5.3,5.5,5.29,171859.41
2020-03-30,5.15,5.07,5.2,5.0,187160.13
2020-03-31,5.15,5.04,5.17,5.03,123901.29
2020-04-01,5.0,5.05,5.14,5.0,128395.2
2020-04-02,5.04,5.36,5.4,4.97,255900.5
2020-04-03,5.3,5.19,5.31,5.14,191563.14
2020-04-07,5.28,5.32,5.39,5.26,187798.84
2020-04-08,5.32,5.36,5.44,5.27,172408.11
2020-04-09,5.38,5.9,5.9,5.37,468507.04
2020-04-10,6.11,5.62,6.21,5.62,794245.01
2020-04-13,5.49,5.77,6.15,5.45,487532.0
2020-04-14,5.76,5.99,6.04,5.71,532966.29
2020-04-15,5.89,5.75,5.98,5.68,433418.51
2020-04-16,5.66,5.74,5.79,5.58,273262.89
2020-04-17,5.78,5.74,5.93,5.71,349528.67
2020-04-20,5.66,5.88,5.88,5.64,312160.52
2020-04-21,5.82,5.97,6.09,5.76,493753.32
2020-04-22,5.9,6.11,6.17,5.82,490510.94
2020-04-23,6.03,5.87,6.1,5.85,400034.61
2020-04-24,5.9,5.69,5.96,5.62,274366.24
2020-04-27,5.67,5.49,5.68,5.45,222962.68
2020-04-28,5.47,5.25,5.53,5.01,286058.61
2020-04-29,5.21,5.21,5.32,5.16,149221.51
2020-04-30,5.26,5.44,5.49,5.25,202168.16
2020-05-06,5.37,5.57,5.61,5.32,211613.83
2020-05-07,5.61,5.5,5.61,5.47,152269.16
2020-05-08,5.55,5.57,5.65,5.55,160958.41
2020-05-11,5.55,5.53,5.66,5.48,168695.04
2020-05-12,5.53,5.48,5.54,5.35,140619.11
2020-05-13,5.46,5.48,5.51,5.38,121708.51
2020-05-14,5.42,5.44,5.59,5.42,179461.11
2020-05-15,5.45,5.43,5.5,5.38,126421.55
2020-05-18,5.42,5.22,5.43,5.18,188031.5
2020-05-19,5.3,5.27,5.34,5.23,106741.35
2020-05-20,5.3,5.16,5.31,5.13,142112.58
2020-05-21,5.19,5.09,5.19,5.06,114246.23
2020-05-22,5.09,5.1,5.17,5.03,111051.6
2020-05-25,5.1,5.06,5.12,5.04,66968.1
2020-05-26,5.09,5.22,5.22,5.08,121378.74
2020-05-27,5.22,5.13,5.24,5.12,97091.94
2020-05-28,5.13,5.13,5.18,5.04,117095.5
2020-05-29,5.1,5.19,5.19,5.07,104206.63
2020-06-01,5.24,5.32,5.35,5.21,161726.24
2020-06-02,5.34,5.44,5.52,5.3,236681.18
2020-06-03,5.45,5.36,5.49,5.35,154461.67
2020-06-04,5.38,5.33,5.4,5.31,93695.0
2020-06-05,5.35,5.31,5.41,5.24,143676.02
2020-06-08,5.36,5.31,5.39,5.29,100132.03
2020-06-09,5.26,5.16,5.27,5.08,237869.51
2020-06-10,5.11,5.13,5.15,5.08,99504.67
2020-06-11,5.13,5.12,5.19,5.09,124802.07
2020-06-12,5.03,5.11,5.13,4.99,99635.02
2020-06-15,5.3,5.11,5.3,5.11,162103.1
2020-06-16,5.12,5.14,5.17,5.08,123792.99
2020-06-17,5.13,5.12,5.14,5.07,106855.02
2020-06-18,5.12,5.13,5.15,5.08,130067.85
2020-06-19,5.13,5.09,5.14,5.08,102364.92
2020-06-22,5.08,5.11,5.13,5.08,92666.0
2020-06-23,5.12,5.07,5.13,5.07,85902.68
2020-06-24,5.09,5.02,5.09,5.0,101277.8
2020-06-29,5.02,4.95,5.04,4.94,92671.35
2020-06-30,4.98,5.05,5.06,4.96,92041.53
2020-07-01,5.06,5.07,5.11,5.04,106092.35
2020-07-02,5.06,5.14,5.14,5.03,163594.66
2020-07-03,5.13,5.16,5.17,5.11,190909.43
2020-07-06,5.21,5.36,5.39,5.19,282250.16
